"County","DeathCount","Gender","Race_Ethnicity","LocationID","LatLong"
"Lee County",224.8,"Female","White",48287,"(30.318842, -96.972498)"
"Leon County",286.7,"Female","White",48289,"(31.302035, -95.994996)"
"Liberty County",413.8,"Female","White",48291,"(30.155052, -94.81795)"
"Limestone County",269.6,"Female","White",48293,"(31.55385, -96.581945)"
"Lipscomb County",347.2,"Female","White",48295,"(36.274267, -100.272783)"
"Live Oak County",306.1,"Female","White",48297,"(28.35048, -98.129854)"
"Llano County",210.4,"Female","White",48299,"(30.710191, -98.681978)"
"Loving County",343.5,"Female","White",48301,"(31.856645, -103.584539)"
"Lubbock County",293.2,"Female","White",48303,"(33.613697, -101.820878)"
"Lynn County",283.6,"Female","White",48305,"(33.172235, -101.817157)"
"McCulloch County",293.1,"Female","White",48307,"(31.200207, -99.34505)"
"McLennan County",256.3,"Female","White",48309,"(31.557737, -97.200857)"
"McMullen County",318.4,"Female","White",48311,"(28.349934, -98.573623)"
"Madison County",291.1,"Female","White",48313,"(30.973659, -95.926008)"
"Marion County",318.3,"Female","White",48315,"(32.799676, -94.36013)"
"Martin County",426.9,"Female","White",48317,"(32.306634, -101.952)"
"Mason County",231.9,"Female","White",48319,"(30.722288, -99.224221)"
"Matagorda County",311.7,"Female","White",48321,"(28.870504, -95.987045)"
"Maverick County",307.1,"Female","White",48323,"(28.741641, -100.315886)"
"Medina County",289.5,"Female","White",48325,"(29.357539, -99.11094)"
"Menard County",231.2,"Female","White",48327,"(30.893596, -99.820244)"
"Midland County",274.4,"Female","White",48329,"(31.870648, -102.032206)"
"Milam County",221.4,"Female","White",48331,"(30.796601, -96.980023)"
"Mills County",301.5,"Female","White",48333,"(31.50143, -98.592878)"
"Mitchell County",411.8,"Female","White",48335,"(32.306972, -100.919542)"
"Montague County",364.7,"Female","White",48337,"(33.677183, -97.721643)"
"Montgomery County",273.5,"Female","White",48339,"(30.305575, -95.50759)"
"Moore County",435.1,"Female","White",48341,"(35.840361, -101.892621)"
"Morris County",389.9,"Female","White",48343,"(33.124358, -94.735835)"
"Motley County",319,"Female","White",48345,"(34.077396, -100.784437)"
"Nacogdoches County",289.3,"Female","White",48347,"(31.619589, -94.617305)"
"Navarro County",319.4,"Female","White",48349,"(32.056032, -96.470082)"
"Newton County",397.4,"Female","White",48351,"(30.785381, -93.743083)"
"Nolan County",386.3,"Female","White",48353,"(32.303967, -100.410557)"
"Nueces County",254.3,"Female","White",48355,"(27.726025, -97.635938)"
"Ochiltree County",609.6,"Female","White",48357,"(36.272365, -100.815124)"
"Oldham County",341.2,"Female","White",48359,"(35.401172, -102.591559)"
"Orange County",383.8,"Female","White",48361,"(30.127906, -93.895247)"
"Palo Pinto County",418.7,"Female","White",48363,"(32.756222, -98.306908)"
"Panola County",306.1,"Female","White",48365,"(32.160728, -94.303631)"
"Parker County",279.9,"Female","White",48367,"(32.779165, -97.799359)"
"Parmer County",302.1,"Female","White",48369,"(34.528624, -102.773467)"
"Pecos County",328.9,"Female","White",48371,"(30.786084, -102.731631)"
"Polk County",425.4,"Female","White",48373,"(30.794672, -94.830263)"
"Potter County",464.9,"Female","White",48375,"(35.405302, -101.891389)"
"Presidio County",269.1,"Female","White",48377,"(30.000968, -104.235765)"
"Rains County",371.8,"Female","White",48379,"(32.873701, -95.786222)"
"Randall County",319.2,"Female","White",48381,"(34.965684, -101.897576)"
"Reagan County",235.5,"Female","White",48383,"(31.370691, -101.522099)"
"Real County",256.6,"Female","White",48385,"(29.838543, -99.830097)"
"Red River County",418.6,"Female","White",48387,"(33.627931, -95.045537)"
"Reeves County",314.6,"Female","White",48389,"(31.328736, -103.692762)"
"Refugio County",241.4,"Female","White",48391,"(28.32063, -97.160159)"
"Roberts County",512.8,"Female","White",48393,"(35.841866, -100.815135)"
"Robertson County",269.6,"Female","White",48395,"(31.034375, -96.513682)"
"Rockwall County",234.8,"Female","White",48397,"(32.905425, -96.406299)"
"Runnels County",318.8,"Female","White",48399,"(31.834649, -99.975376)"
"Rusk County",367.9,"Female","White",48401,"(32.110433, -94.765421)"
"Sabine County",361.3,"Female","White",48403,"(31.345641, -93.850026)"
"San Augustine County",330.2,"Female","White",48405,"(31.399034, -94.170321)"
"San Jacinto County",331.8,"Female","White",48407,"(30.583279, -95.168748)"
"San Patricio County",257,"Female","White",48409,"(28.003671, -97.511283)"
"San Saba County",252.4,"Female","White",48411,"(31.158407, -98.817279)"
"Schleicher County",211.3,"Female","White",48413,"(30.892459, -100.537075)"
"Scurry County",313.8,"Female","White",48415,"(32.73961, -100.917806)"
"Shackelford County",340.7,"Female","White",48417,"(32.739298, -99.355198)"
"Shelby County",352.6,"Female","White",48419,"(31.794184, -94.142352)"
"Sherman County",379,"Female","White",48421,"(36.272059, -101.893541)"
"Smith County",361.1,"Female","White",48423,"(32.377685, -95.270483)"
"Somervell County",272.8,"Female","White",48425,"(32.226978, -97.772446)"
"Starr County",136.9,"Female","White",48427,"(26.565759, -98.749657)"
"Stephens County",337.7,"Female","White",48429,"(32.737809, -98.833384)"
"Sterling County",310.1,"Female","White",48431,"(31.833036, -101.051409)"
"Stonewall County",393.8,"Female","White",48433,"(33.175961, -100.255465)"
"Sutton County",212.2,"Female","White",48435,"(30.493286, -100.538026)"
"Swisher County",320.1,"Female","White",48437,"(34.530892, -101.731801)"
"Tarrant County",253.6,"Female","White",48439,"(32.776215, -97.286653)"
"Taylor County",332.3,"Female","White",48441,"(32.301345, -99.892274)"
"Terrell County",352.1,"Female","White",48443,"(30.233267, -102.079592)"
"Terry County",285.7,"Female","White",48445,"(33.170742, -102.331846)"
"Throckmorton County",314.8,"Female","White",48447,"(33.178779, -99.208866)"
"Titus County",361.8,"Female","White",48449,"(33.221409, -94.964483)"
"Tom Green County",210.6,"Female","White",48451,"(31.407797, -100.464066)"
"Travis County",175.5,"Female","White",48453,"(30.334783, -97.788007)"
"Trinity County",339.6,"Female","White",48455,"(31.092163, -95.136108)"
"Tyler County",331,"Female","White",48457,"(30.770293, -94.374849)"
"Upshur County",342.7,"Female","White",48459,"(32.741323, -94.944141)"
"Upton County",323,"Female","White",48461,"(31.371874, -102.037382)"
"Uvalde County",289.7,"Female","White",48463,"(29.359795, -99.763448)"
"Val Verde County",162,"Female","White",48465,"(29.893424, -101.148194)"
"Van Zandt County",379.5,"Female","White",48467,"(32.569053, -95.835594)"
"Victoria County",196.1,"Female","White",48469,"(28.795155, -96.973428)"
"Walker County",261.4,"Female","White",48471,"(30.747205, -95.574661)"
"Waller County",260.7,"Female","White",48473,"(30.012818, -95.994394)"
"Ward County",446.4,"Female","White",48475,"(31.514446, -103.100004)"
"Washington County",264.3,"Female","White",48477,"(30.220468, -96.406738)"
"Webb County",165.1,"Female","White",48479,"(27.762264, -99.337447)"
"Wharton County",280.9,"Female","White",48481,"(29.277618, -96.231817)"
"Wheeler County",401.1,"Female","White",48483,"(35.40249, -100.269358)"
"Wichita County",291.2,"Female","White",48485,"(33.985825, -98.702083)"
"Wilbarger County",298.8,"Female","White",48487,"(34.078681, -99.241511)"
"Willacy County",205.9,"Female","White",48489,"(26.471276, -97.682383)"
"Williamson County",174.5,"Female","White",48491,"(30.65376, -97.600993)"
"Wilson County",284.4,"Female","White",48493,"(29.176604, -98.093519)"
"Winkler County",428.2,"Female","White",48495,"(31.850587, -103.053204)"
"Wise County",262.2,"Female","White",48497,"(33.218652, -97.652229)"
"Wood County",366.5,"Female","White",48499,"(32.790863, -95.380149)"
"Yoakum County",343.8,"Female","White",48501,"(33.165632, -102.816631)"
"Young County",375.5,"Female","White",48503,"(33.176675, -98.684821)"
"Zapata County",NA,"Female","White",48505,"(27.000684, -99.174828)"
"Zavala County",325.9,"Female","White",48507,"(28.866334, -99.76174)"
"Anderson County",670.6,"Male","Black",48001,"(31.818582, -95.653925)"
"Angelina County",595.3,"Male","Black",48005,"(31.258117, -94.613734)"
"Aransas County",NA,"Male","Black",48007,"(28.120937, -96.991962)"
"Archer County",475.9,"Male","Black",48009,"(33.617932, -98.683651)"
"Armstrong County",545.7,"Male","Black",48011,"(34.965465, -101.357628)"
"Atascosa County",512.1,"Male","Black",48013,"(28.888644, -98.530393)"
"Austin County",365.2,"Male","Black",48015,"(29.88676, -96.2835)"
"Bailey County",NA,"Male","Black",48017,"(34.067759, -102.819187)"
"Bandera County",503.7,"Male","Black",48019,"(29.754297, -99.258457)"
"Bastrop County",645.9,"Male","Black",48021,"(30.105996, -97.319446)"
"Baylor County",480.8,"Male","Black",48023,"(33.615467, -99.209649)"
"Bee County",NA,"Male","Black",48025,"(28.411146, -97.743253)"
"Bell County",448.9,"Male","Black",48027,"(31.045863, -97.482712)"
"Bexar County",522.5,"Male","Black",48029,"(29.453009, -98.524606)"
"Blanco County",474.9,"Male","Black",48031,"(30.272461, -98.397174)"
"Bosque County",428.1,"Male","Black",48035,"(31.905356, -97.634677)"
"Bowie County",649.4,"Male","Black",48037,"(33.448664, -94.416258)"
"Brazoria County",362.9,"Male","Black",48039,"(29.192432, -95.462105)"
"Brazos County",525.2,"Male","Black",48041,"(30.670047, -96.301543)"
"Brewster County",NA,"Male","Black",48043,"(29.81452, -103.250155)"
"Briscoe County",NA,"Male","Black",48045,"(34.529564, -101.208094)"
"Brooks County",NA,"Male","Black",48047,"(27.037142, -98.227611)"
"Brown County",NA,"Male","Black",48049,"(31.777174, -98.999606)"
"Burleson County",719,"Male","Black",48051,"(30.499639, -96.621876)"
"Burnet County",414.9,"Male","Black",48053,"(30.797542, -98.182888)"
"Caldwell County",538.1,"Male","Black",48055,"(29.840307, -97.629289)"
"Calhoun County",556.6,"Male","Black",48057,"(28.470103, -96.645264)"
"Callahan County",295.8,"Male","Black",48059,"(32.303606, -99.373446)"
"Cameron County",NA,"Male","Black",48061,"(26.133588, -97.544803)"
"Camp County",523.3,"Male","Black",48063,"(32.981536, -94.975645)"
"Carson County",596.9,"Male","Black",48065,"(35.403924, -101.35697)"
"Cass County",819.6,"Male","Black",48067,"(33.080237, -94.34325)"
"Castro County",NA,"Male","Black",48069,"(34.530548, -102.257559)"
"Chambers County",575.4,"Male","Black",48071,"(29.745536, -94.609789)"
"Cherokee County",649.8,"Male","Black",48073,"(31.84112, -95.168269)"
"Childress County",NA,"Male","Black",48075,"(34.529714, -100.208556)"
"Clay County",460,"Male","Black",48077,"(33.784654, -98.205065)"
"Cochran County",594.5,"Male","Black",48079,"(33.601838, -102.818093)"
"Coke County",NA,"Male","Black",48081,"(31.89263, -100.527805)"
"Collin County",377.5,"Male","Black",48085,"(33.190918, -96.565087)"
"Colorado County",894.9,"Male","Black",48089,"(29.621338, -96.533325)"
"Comal County",478.6,"Male","Black",48091,"(29.812207, -98.289011)"
"Comanche County",NA,"Male","Black",48093,"(31.95219, -98.561002)"
"Concho County",NA,"Male","Black",48095,"(31.329231, -99.863384)"
"Cooke County",229.4,"Male","Black",48097,"(33.641809, -97.204001)"
"Coryell County",261.9,"Male","Black",48099,"(31.395079, -97.800221)"
"Cottle County",NA,"Male","Black",48101,"(34.081151, -100.284343)"
"Crane County",498.8,"Male","Black",48103,"(31.43088, -102.511613)"
"Crockett County",NA,"Male","Black",48105,"(30.727957, -101.413014)"
"Crosby County",627.5,"Male","Black",48107,"(33.612984, -101.303773)"
"Culberson County",NA,"Male","Black",48109,"(31.457503, -104.516424)"
"Dallam County",NA,"Male","Black",48111,"(36.272944, -102.596539)"
"Dallas County",613.4,"Male","Black",48113,"(32.773775, -96.773226)"
"Deaf Smith County",593.3,"Male","Black",48117,"(34.964992, -102.595958)"
"Delta County",724.7,"Male","Black",48119,"(33.388888, -95.66343)"
"Denton County",242.1,"Male","Black",48121,"(33.209951, -97.11254)"
"DeWitt County",533.5,"Male","Black",48123,"(29.085185, -97.361764)"
"Dickens County",NA,"Male","Black",48125,"(33.613871, -100.782481)"
"Dimmit County",NA,"Male","Black",48127,"(28.422438, -99.751303)"
"Donley County",NA,"Male","Black",48129,"(34.964522, -100.813885)"
"Duval County",NA,"Male","Black",48131,"(27.686159, -98.514196)"
"Eastland County",NA,"Male","Black",48133,"(32.332842, -98.832027)"
"Ector County",537.6,"Male","Black",48135,"(31.869514, -102.545049)"
"Edwards County",NA,"Male","Black",48137,"(29.981162, -100.305712)"
"Ellis County",618.3,"Male","Black",48139,"(32.359899, -96.79456)"
"El Paso County",387.1,"Male","Black",48141,"(31.775248, -106.244989)"
"Erath County",NA,"Male","Black",48143,"(32.240439, -98.21503)"
"Falls County",473.4,"Male","Black",48145,"(31.258898, -96.935139)"
"Fannin County",354.2,"Male","Black",48147,"(33.596707, -96.101851)"
"Fayette County",675.3,"Male","Black",48149,"(29.883069, -96.927656)"
"Fisher County",601,"Male","Black",48151,"(32.740514, -100.404855)"
"Floyd County",618.3,"Male","Black",48153,"(34.072796, -101.305009)"
"Foard County",NA,"Male","Black",48155,"(33.973911, -99.781641)"
"Fort Bend County",342.3,"Male","Black",48157,"(29.53311, -95.773761)"
"Franklin County",780.4,"Male","Black",48159,"(33.183302, -95.215584)"
"Freestone County",675.1,"Male","Black",48161,"(31.711473, -96.149515)"
"Frio County",NA,"Male","Black",48163,"(28.865095, -99.110262)"
"Galveston County",574.1,"Male","Black",48167,"(29.406798, -94.955315)"
"Garza County",626.6,"Male","Black",48169,"(33.172933, -101.302538)"
"Gillespie County",NA,"Male","Black",48171,"(30.324468, -98.949262)"
"Goliad County",295,"Male","Black",48175,"(28.653769, -97.427707)"
"Gonzales County",677.9,"Male","Black",48177,"(29.460268, -97.498962)"
"Gray County",NA,"Male","Black",48179,"(35.403598, -100.813885)"
"Grayson County",328.9,"Male","Black",48181,"(33.629885, -96.670432)"
"Gregg County",578.2,"Male","Black",48183,"(32.47925, -94.816827)"
"Grimes County",503.4,"Male","Black",48185,"(30.550013, -95.987077)"
"Guadalupe County",565.2,"Male","Black",48187,"(29.586354, -97.955007)"
"Hale County",605.5,"Male","Black",48189,"(34.07355, -101.824583)"
"Hall County",NA,"Male","Black",48191,"(34.530892, -100.682762)"
"Hamilton County",NA,"Male","Black",48193,"(31.709702, -98.105626)"
"Hansford County",NA,"Male","Black",48195,"(36.272685, -101.354268)"
"Hardeman County",NA,"Male","Black",48197,"(34.291164, -99.747749)"
"Hardin County",574.3,"Male","Black",48199,"(30.332636, -94.390874)"
"Harris County",567.4,"Male","Black",48201,"(29.861852, -95.396028)"
"Harrison County",496.7,"Male","Black",48203,"(32.546804, -94.369614)"
"Hartley County",493.8,"Male","Black",48205,"(35.839507, -102.595685)"
"Haskell County",NA,"Male","Black",48207,"(33.178429, -99.728483)"
"Hays County",476.9,"Male","Black",48209,"(30.053491, -98.039671)"
"Hemphill County",NA,"Male","Black",48211,"(35.839372, -100.269797)"
"Henderson County",673.5,"Male","Black",48213,"(32.217069, -95.849923)"
"Hidalgo County",NA,"Male","Black",48215,"(26.401894, -98.191207)"
"Hill County",577.5,"Male","Black",48217,"(31.999269, -97.132724)"
"Hockley County",640.3,"Male","Black",48219,"(33.611216, -102.338)"
"Hopkins County",755.1,"Male","Black",48223,"(33.153071, -95.561345)"
"Houston County",624.1,"Male","Black",48225,"(31.324204, -95.42149)"
"Hudspeth County",381.7,"Male","Black",48229,"(31.458315, -105.390813)"
"Hunt County",631.9,"Male","Black",48231,"(33.127424, -96.078751)"
"Hutchinson County",681,"Male","Black",48233,"(35.841282, -101.353978)"
"Irion County",NA,"Male","Black",48235,"(31.307685, -100.981592)"
"Jack County",NA,"Male","Black",48237,"(33.235266, -98.170181)"
"Jackson County",1053,"Male","Black",48239,"(28.947688, -96.577005)"
"Jasper County",627.6,"Male","Black",48241,"(30.747838, -94.023567)"
"Jeff Davis County",NA,"Male","Black",48243,"(30.716808, -104.142495)"
"Jefferson County",611.8,"Male","Black",48245,"(29.884669, -94.176312)"
"Jim Hogg County",NA,"Male","Black",48247,"(27.049069, -98.707777)"
"Jim Wells County",502,"Male","Black",48249,"(27.731824, -98.095607)"
"Johnson County",500.9,"Male","Black",48251,"(32.383983, -97.366658)"
"Jones County",244.7,"Male","Black",48253,"(32.740283, -99.881124)"
"Karnes County",372.2,"Male","Black",48255,"(28.907883, -97.861794)"
"Kaufman County",619.3,"Male","Black",48257,"(32.605661, -96.286922)"
"Kendall County",508.5,"Male","Black",48259,"(29.94735, -98.719345)"
"Kenedy County",NA,"Male","Black",48261,"(26.92722, -97.729018)"
"Kent County",NA,"Male","Black",48263,"(33.173248, -100.783289)"
"Kerr County",NA,"Male","Black",48265,"(30.067209, -99.352759)"
"Kimble County",NA,"Male","Black",48267,"(30.48811, -99.749908)"
"King County",NA,"Male","Black",48269,"(33.616046, -100.259276)"
"Kinney County",NA,"Male","Black",48271,"(29.348653, -100.420371)"
"Kleberg County",535.9,"Male","Black",48273,"(27.43916, -97.733262)"
"Knox County",NA,"Male","Black",48275,"(33.60522, -99.74123)"
"Lamar County",784.2,"Male","Black",48277,"(33.671811, -95.56629)"
"Lamb County",641,"Male","Black",48279,"(34.071557, -102.347073)"
"Lampasas County",413,"Male","Black",48281,"(31.201367, -98.244976)"
"La Salle County",NA,"Male","Black",48283,"(28.343008, -99.100944)"
